Customer_ID,Customer_Name,Market,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
GZ-14470,Gary Zandusky,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","SanDisk Memory Card, USB","SanDisk Mouse, Programmable"
GZ-14470,Gary Zandusky,EU,"Cardinal Binder Covers, Economy","Stanley Pencil Sharpener, Fluorescent","Canon Personal Copier, High-Speed","Ibico Index Tab, Clear","Acco 3-Hole Punch, Durable"
GZ-14470,Gary Zandusky,LATAM,"Smead File Cart, Single Width","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes"
GZ-14470,Gary Zandusky,US,Staples,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Revere Boxed Rubber Bands by Revere,GBC Recycled VeloBinder Covers
GZ-14545,George Zrebassa,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Fiskars Scissors, Steel","Harbour Creations Chairmat, Red","SanDisk Memory Card, USB"
GZ-14545,George Zrebassa,EU,"Eldon File Cart, Single Width","Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Ibico Binder, Economy","Binney & Smith Canvas, Easy-Erase"
GZ-14545,George Zrebassa,LATAM,"Binney & Smith Markers, Blue","Stockwell Paper Clips, Bulk Pack","Ames Mailers, Recycled","Fiskars Shears, Serrated","Deflect-O Light Bulb, Black"
GZ-14545,George Zrebassa,US,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",GBC DocuBind TL200 Manual Binding Machine,Xerox 1960,Xerox 1959,GBC Recycled VeloBinder Covers
GZ-4470,Gary Zandusky,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Hon Color Coded Labels, Laser Printer Compatible","StarTech Card Printer, Wireless","Boston Markers, Easy-Erase"
GZ-4470,Gary Zandusky,Canada,"Harbour Creations Bag Chairs, Red","Apple Speaker Phone, with Caller ID","Fellowes File Cart, Industrial","Binney & Smith Pencil Sharpener, Easy-Erase","Harbour Creations Legal Exhibit Labels, 5000 Label Set"
GZ-4470,Gary Zandusky,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","HP Personal Copier, High-Speed","Belkin Keyboard, Erganomic"
GZ-4545,George Zrebassa,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Boston Markers, Easy-Erase","Stanley Pencil Sharpener, Water Color","Ibico Binding Machine, Recycled"
GZ-4545,George Zrebassa,Canada,"Stockwell Staples, Metal","Belkin Mouse, Bluetooth","Safco Classic Bookcase, Pine","Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set"
GZ-4545,George Zrebassa,EMEA,"Wilson Jones Binder, Clear","Ames Peel and Seal, Recycled","Logitech Memory Card, USB","Rogers Trays, Wire Frame","Acco Binder Covers, Clear"
HA-14905,Helen Abelman,APAC,"Fiskars Scissors, Steel","SAFCO Steel Folding Chair, Red","Eldon Lockers, Blue","Tenex Box, Industrial","Sanford Sketch Pad, Fluorescent"
HA-14905,Helen Abelman,EU,"Canon Personal Copier, High-Speed","Canon Fax and Copier, Laser","Binney & Smith Highlighters, Water Color","Smead Box, Single Width","Boston Markers, Water Color"
HA-14905,Helen Abelman,LATAM,"Deflect-O Light Bulb, Black","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled"
HA-14905,Helen Abelman,US,Staples,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Revere Boxed Rubber Bands by Revere,"Global Value Steno Chair, Gray",Mitel MiVoice 5330e IP Phone
HA-14920,Helen Andreada,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","Kraft Business Envelopes, Set of 50","SanDisk Memory Card, USB"
HA-14920,Helen Andreada,EU,"Tenex Folders, Wire Frame","Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width"
HA-14920,Helen Andreada,LATAM,"Smead Lockers, Industrial","Accos Paper Clips, Metal","Harbour Creations Shipping Labels, 5000 Label Set","Kleencut Ruler, High Speed","Smead File Cart, Single Width"
HA-14920,Helen Andreada,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,"Global Value Steno Chair, Gray",Revere Boxed Rubber Bands by Revere,DMI Eclipse Executive Suite Bookcases,"Bevis Oval Conference Table, Walnut"
HA-4905,Helen Abelman,Africa,"Konica Phone, Wireless","Stanley Pencil Sharpener, Water Color","Harbour Creations Color Coded Labels, Adjustable","Nokia Speaker Phone, Cordless","Memorex Memory Card, Programmable"
HA-4905,Helen Abelman,EMEA,"Ikea Library with Doors, Pine","Smead Trays, Wire Frame","Kraft Clasp Envelope, with clear poly window","Acco Binding Machine, Recycled","Stockwell Clamps, Assorted Sizes"
HA-4920,Helen Andreada,Canada,"Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set","Binney & Smith Pencil Sharpener, Easy-Erase","Sanford Canvas, Fluorescent","Cardinal Binder Covers, Recycled"
HA-4920,Helen Andreada,EMEA,"Rogers Trays, Wire Frame","Sanford Pencil Sharpener, Easy-Erase","Rogers Folders, Industrial","Acco Binder Covers, Clear","Stiletto Trimmer, Steel"
HD-14785,Harold Dahlen,APAC,"Enermax Mouse, Bluetooth","SAFCO Steel Folding Chair, Red","Eldon Lockers, Blue","Wilson Jones Binder, Durable","Novimex Chairmat, Set of Two"
HD-14785,Harold Dahlen,EU,"Canon Personal Copier, High-Speed","Cardinal Binder Covers, Economy","Cardinal Binding Machine, Economy","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width"
HD-14785,Harold Dahlen,LATAM,"Samsung Smart Phone, Cordless","Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Deflect-O Light Bulb, Black"
HD-14785,Harold Dahlen,US,Revere Boxed Rubber Bands by Revere,White Computer Printout Paper by Universal,GBC Recycled VeloBinder Covers,"Bevis Oval Conference Table, Walnut",Xerox 1959
HD-4785,Harold Dahlen,Africa,"Stanley Pencil Sharpener, Water Color","Eldon Photo Frame, Durable","Hamilton Beach Stove, Silver","Nokia Speaker Phone, Cordless","Boston Markers, Easy-Erase"
HD-4785,Harold Dahlen,EMEA,"Rogers Trays, Wire Frame","Avery Binder Covers, Clear","Acco Binder Covers, Clear","Belkin Keyboard, Erganomic","Stiletto Trimmer, Steel"
HE-14800,Harold Engle,APAC,"SAFCO Steel Folding Chair, Red","SAFCO Bag Chairs, Red","Hon File Folder Labels, Adjustable","Sharp Copy Machine, Color","Ibico Binder Covers, Recycled"
HE-14800,Harold Engle,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Binney & Smith Canvas, Easy-Erase","Eldon File Cart, Single Width","Stanley Pencil Sharpener, Fluorescent"
HE-14800,Harold Engle,LATAM,"Hon Color Coded Labels, Laser Printer Compatible","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes"
HE-14800,Harold Engle,US,Revere Boxed Rubber Bands by Revere,GBC Recycled VeloBinder Covers,Xerox 1959,Kensington Orbit Wireless Mobile Trackball for PC and Mac,White Computer Printout Paper by Universal
HE-4800,Harold Engle,Africa,"Stiletto Ruler, Easy Grip","Eaton Computer Printout Paper, 8.5 x 11","Novimex Legal Exhibit Labels, Laser Printer Compatible","GlobeWeis Clasp Envelope, Recycled","GlobeWeis Business Envelopes, Set of 50"
HE-4800,Harold Engle,EMEA,"Sharp Fax and Copier, Digital","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","SanDisk Keyboard, Programmable","Stanley Sketch Pad, Easy-Erase"
HF-14995,Herbert Flentye,APAC,"Wilson Jones Index Tab, Recycled","SAFCO Steel Folding Chair, Red","Avery Index Tab, Clear","Harbour Creations Shipping Labels, Laser Printer Compatible","Tenex Box, Industrial"
HF-14995,Herbert Flentye,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Novimex Round Labels, Laser Printer Compatible","Logitech Keyboard, Programmable"
HF-14995,Herbert Flentye,LATAM,"Avery Binder Covers, Recycled","Hewlett Fax and Copier, Laser","Elite Trimmer, Serrated","Stanley Sketch Pad, Fluorescent","Accos Paper Clips, Metal"
HF-14995,Herbert Flentye,US,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",GBC Recycled VeloBinder Covers,Xerox 198,Xerox 1959,Fellowes Super Stor/Drawer
HF-4995,Herbert Flentye,Africa,"Wilson Jones Binder Covers, Economy","Ibico Binder, Recycled","Stanley Pencil Sharpener, Water Color","Eldon Photo Frame, Durable","Eaton Memo Slips, Multicolor"
HF-4995,Herbert Flentye,EMEA,"Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Memorex Numeric Keypad, Erganomic","Cisco Smart Phone, Full Size","HP Personal Copier, High-Speed"
HG-14845,Harry Greene,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","SanDisk Memory Card, USB","SanDisk Mouse, Programmable"
HG-14845,Harry Greene,EU,"Canon Personal Copier, High-Speed","Stanley Pencil Sharpener, Fluorescent","Acco 3-Hole Punch, Durable","Eldon File Cart, Single Width","Ibico Index Tab, Clear"
HG-14845,Harry Greene,LATAM,"Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Deflect-O Light Bulb, Black","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled"
HG-14845,Harry Greene,US,Fellowes PB200 Plastic Comb Binding Machine,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Mophie Juice Pack Helium for iPhone,Hon Non-Folding Utility Tables,Xerox 1959
HG-14965,Henry Goldwyn,APAC,"Fiskars Trimmer, Serrated","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","SanDisk Mouse, Programmable"
HG-14965,Henry Goldwyn,EU,"Cardinal Binder Covers, Economy","Ames Interoffice Envelope, Security-Tint","Sanford Pens, Easy-Erase","Rogers Shelving, Blue","Binney & Smith Canvas, Easy-Erase"
HG-14965,Henry Goldwyn,LATAM,"Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Fiskars Trimmer, Easy Grip","Stockwell Clamps, Assorted Sizes"
HG-14965,Henry Goldwyn,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Revere Boxed Rubber Bands by Revere,"Global Value Steno Chair, Gray","Bevis Oval Conference Table, Walnut",Xerox 1959
HG-15025,Hunter Glantz,APAC,"Acme Ruler, Serrated","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Elite Ruler, Serrated","Eldon Clock, Black"
HG-15025,Hunter Glantz,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Ibico Hole Reinforcements, Durable","Rogers File Cart, Industrial","Wilson Jones Index Tab, Recycled"
HG-15025,Hunter Glantz,LATAM,"Nokia Signal Booster, VoIP","Stockwell Paper Clips, Bulk Pack","Avery 3-Hole Punch, Recycled","Accos Paper Clips, Metal","Dania Corner Shelving, Mobile"
HG-15025,Hunter Glantz,US,Mophie Juice Pack Helium for iPhone,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Fellowes PB200 Plastic Comb Binding Machine,HP Office Paper (20Lb. and 87 Bright)
HG-4845,Harry Greene,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Ibico Binding Machine, Recycled","Stanley Pencil Sharpener, Water Color","Hon Color Coded Labels, Laser Printer Compatible"
HG-4845,Harry Greene,EMEA,"Rogers Trays, Wire Frame","Stanley Sketch Pad, Easy-Erase","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled","Smead Box, Single Width"
HG-4965,Henry Goldwyn,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Hon Color Coded Labels, Laser Printer Compatible","Stanley Pencil Sharpener, Water Color","Nokia Speaker Phone, Cordless"
HG-4965,Henry Goldwyn,Canada,"Stockwell Staples, Metal","Belkin Mouse, Bluetooth","Safco Classic Bookcase, Pine","Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set"
HG-4965,Henry Goldwyn,EMEA,"Stiletto Shears, Steel","BIC Pens, Easy-Erase","Acco Binding Machine, Clear","Stanley Markers, Easy-Erase","Sanford Highlighters, Water Color"
HG-5025,Hunter Glantz,Africa,"Elite Ruler, Serrated","Eldon Shelving, Blue","Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Hoover Microwave, White"
HG-5025,Hunter Glantz,EMEA,"Fellowes Lockers, Single Width","Eldon Box, Single Width","Logitech Router, Erganomic","Rogers Trays, Wire Frame","Acco Binder Covers, Clear"
HH-15010,Hilary Holden,APAC,"Kraft Business Envelopes, Set of 50","SAFCO Steel Folding Chair, Red","Cardinal 3-Hole Punch, Durable","Belkin Keyboard, USB","Acme Box Cutter, Serrated"
HH-15010,Hilary Holden,EU,"Smead Shelving, Blue","Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Wilson Jones Binder, Recycled","Binney & Smith Canvas, Easy-Erase"
HH-15010,Hilary Holden,LATAM,"Nokia Signal Booster, VoIP","Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Paper Clips, Bulk Pack","OIC Paper Clips, Assorted Sizes"
HH-15010,Hilary Holden,US,Accohide Poly Flexible Ring Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",GBC Recycled VeloBinder Covers,Xerox 1959,"Sanford Colorific Scented Colored Pencils, 12/Pack"
HH-5010,Hilary Holden,Africa,"SanDisk Note Cards, Multicolor","Office Star Bag Chairs, Red","Stanley Pencil Sharpener, Water Color","Fellowes Folders, Single Width","Enermax Memo Slips, Recycled"
HH-5010,Hilary Holden,EMEA,"Ames Manila Envelope, Security-Tint","Rogers Trays, Wire Frame","Stanley Markers, Blue","Stanley Sketch Pad, Fluorescent","Acco Binder Covers, Clear"
HJ-14875,Heather Jas,APAC,"SAFCO Steel Folding Chair, Red","Eldon Lockers, Blue","Harbour Creations Shipping Labels, Laser Printer Compatible","Tenex Box, Industrial","Harbour Creations Chairmat, Red"
HJ-14875,Heather Jas,EU,"Canon Personal Copier, High-Speed","Motorola Audio Dock, VoIP","Eldon File Cart, Single Width","Cameo Manila Envelope, Security-Tint","Novimex Executive Leather Armchair, Red"
HJ-14875,Heather Jas,LATAM,"Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Staples, Metal","Cisco Smart Phone, Full Size","Smead File Cart, Single Width"
HJ-14875,Heather Jas,US,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Revere Boxed Rubber Bands by Revere,"Global Value Steno Chair, Gray",Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),White Computer Printout Paper by Universal
HJ-4875,Heather Jas,Africa,"Novimex File Folder Labels, Alphabetical","Nokia Speaker Phone, Cordless","StarTech Card Printer, Wireless","Belkin Memory Card, Bluetooth","Boston Markers, Easy-Erase"
HJ-4875,Heather Jas,EMEA,"Barricks Conference Table, Rectangular","Rubbermaid Stacking Tray, Erganomic","Samsung Signal Booster, Full Size","Konica Phone, Durable","Rogers Trays, Wire Frame"
HK-14890,Heather Kirkland,APAC,"Harbour Creations Rocking Chair, Set of Two","Avery 3-Hole Punch, Recycled","SAFCO Steel Folding Chair, Red","Safco Corner Shelving, Traditional","Hon Shipping Labels, Adjustable"
HK-14890,Heather Kirkland,EU,"Canon Personal Copier, High-Speed","Binney & Smith Canvas, Easy-Erase","Eldon File Cart, Single Width","Eldon Lockers, Blue","BIC Canvas, Water Color"
HK-14890,Heather Kirkland,LATAM,"Accos Paper Clips, Metal","Deflect-O Light Bulb, Black","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled","Cisco Smart Phone, Full Size"
HK-14890,Heather Kirkland,US,Revere Boxed Rubber Bands by Revere,White Computer Printout Paper by Universal,Xerox 1959,"Bevis Oval Conference Table, Walnut",GBC Recycled VeloBinder Covers
HK-4890,Heather Kirkland,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Nokia Speaker Phone, Cordless","Novimex Legal Exhibit Labels, Laser Printer Compatible","Ibico Binding Machine, Recycled"
HK-4890,Heather Kirkland,Canada,"Cisco Signal Booster, VoIP","Harbour Creations Legal Exhibit Labels, 5000 Label Set","Avery Legal Exhibit Labels, 5000 Label Set","Sanford Canvas, Fluorescent","Binney & Smith Pencil Sharpener, Easy-Erase"
HK-4890,Heather Kirkland,EMEA,"Hoover Blender, Silver","Rogers Trays, Wire Frame","Stanley Highlighters, Water Color","Acco Binder Covers, Clear","Avery Hole Reinforcements, Recycled"
HL-15040,Hunter Lopez,APAC,"Wilson Jones Index Tab, Recycled","SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Sharp Copy Machine, Color","Fiskars Scissors, Steel"
HL-15040,Hunter Lopez,EU,"Ibico Binder, Economy","SanDisk Mouse, Erganomic","Hon Rocking Chair, Set of Two","BIC Sketch Pad, Easy-Erase","Smead Lockers, Single Width"
HL-15040,Hunter Lopez,LATAM,"Elite Trimmer, Serrated","Stockwell Clamps, Assorted Sizes","Stockwell Paper Clips, Bulk Pack","Accos Paper Clips, Metal","Stanley Sketch Pad, Fluorescent"
HL-15040,Hunter Lopez,US,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Mophie Juice Pack Helium for iPhone,Vinyl Sectional Post Binders,Fellowes PB200 Plastic Comb Binding Machine,AT&T 841000 Phone
HL-5040,Hunter Lopez,Africa,"Accos Staples, Bulk Pack","Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","StarTech Card Printer, Wireless","Novimex Legal Exhibit Labels, Laser Printer Compatible"
HL-5040,Hunter Lopez,EMEA,"Rogers Trays, Wire Frame","Sharp Fax and Copier, Digital","Acco Binder Covers, Clear","Smead Lockers, Single Width","Avery Hole Reinforcements, Recycled"
HM-14860,Harry Marie,APAC,"SAFCO Steel Folding Chair, Red","Tenex Box, Industrial","Eldon Lockers, Blue","Kraft Business Envelopes, Set of 50","SanDisk Memory Card, USB"
HM-14860,Harry Marie,EU,"Canon Personal Copier, High-Speed","Ibico Hole Reinforcements, Durable","Motorola Audio Dock, VoIP","Novimex Round Labels, Laser Printer Compatible","Eldon File Cart, Blue"
HM-14860,Harry Marie,LATAM,"GlobeWeis Mailers, Recycled","Cameo Interoffice Envelope, with clear poly window","Deflect-O Light Bulb, Black","Epson Card Printer, White","Tenex Trays, Wire Frame"
HM-14860,Harry Marie,US,Revere Boxed Rubber Bands by Revere,Xerox 1943,White Computer Printout Paper by Universal,Xerox 1959,"Bevis Oval Conference Table, Walnut"
HM-14980,Henry MacAllister,APAC,"SAFCO Steel Folding Chair, Red","Enermax Mouse, Bluetooth","Wilson Jones Binder, Durable","Eldon Lockers, Blue","Ames Peel and Seal, Recycled"
HM-14980,Henry MacAllister,EU,"Stanley Pencil Sharpener, Fluorescent","Canon Personal Copier, High-Speed","Acco 3-Hole Punch, Durable","Ibico Index Tab, Clear","Rogers Shelving, Wire Frame"
HM-14980,Henry MacAllister,LATAM,"Stockwell Clamps, Assorted Sizes","Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Deflect-O Light Bulb, Black","Cardinal Binder, Recycled"
HM-14980,Henry MacAllister,US,Revere Boxed Rubber Bands by Revere,Xerox 1959,Xerox 1943,White Computer Printout Paper by Universal,"Bush Birmingham Collection Bookcase, Dark Cherry"
HM-4860,Harry Marie,Africa,"Acme Scissors, Serrated","Avery File Folder Labels, 5000 Label Set","Sanford Sketch Pad, Fluorescent","Fellowes Folders, Single Width","Kleencut Shears, High Speed"
HM-4860,Harry Marie,EMEA,"Accos Thumb Tacks, Assorted Sizes","Barricks Conference Table, Rectangular","Cameo Business Envelopes, Recycled","Smead Trays, Wire Frame","Smead Trays, Single Width"
HM-4980,Henry MacAllister,Africa,"Eaton Computer Printout Paper, 8.5 x 11","Stiletto Ruler, Easy Grip","Novimex Legal Exhibit Labels, Laser Printer Compatible","Barricks Coffee Table, Adjustable Height","Ibico Binding Machine, Recycled"
HM-4980,Henry MacAllister,EMEA,"Ibico 3-Hole Punch, Economy","Rogers Trays, Wire Frame","Acco Binder Covers, Clear","Stanley Sketch Pad, Easy-Erase","SanDisk Keyboard, Programmable"
HP-14815,Harold Pawlan,APAC,"SAFCO Steel Folding Chair, Red","Fiskars Scissors, Steel","Ibico Binder Covers, Recycled","Memorex Mouse, Bluetooth","Stockwell Paper Clips, Assorted Sizes"
HP-14815,Harold Pawlan,EU,"Acco 3-Hole Punch, Durable","Smead File Cart, Single Width","Boston Canvas, Fluorescent","Novimex Executive Leather Armchair, Red","Sanford Pencil Sharpener, Water Color"
HP-14815,Harold Pawlan,LATAM,"Accos Paper Clips, Metal","Stockwell Paper Clips, Bulk Pack","Stockwell Clamps, Assorted Sizes","Cardinal Binder, Recycled","Smead File Cart, Single Width"
